,生涯学習概論１,小川　誠子,春・木・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX271&value(crclumcd)=
,生涯学習概論２,小川　誠子,秋・木・１ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX272&value(crclumcd)=
CMX2110,家族社会学,三具　淳子,春・木・２ N313,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA151&value(crclumcd)=
CMX1100,キャリア形成論１,奥田　亜由子,秋・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA036&value(crclumcd)=
CMX1210,現代キリスト教人間学,賈　晶淳,春・木・２ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA076&value(crclumcd)=
CMX1680,社会教育施設論１,小川　誠子,春・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA518&value(crclumcd)=
CMX1680,社会教育施設論２,小川　誠子,秋・木・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA519&value(crclumcd)=
CMX1190,社会保障総論,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA097&value(crclumcd)=
,社会保障総論,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA223&value(crclumcd)=
,社会保障論１,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA221&value(crclumcd)=
CMX1610,政治学,笠井　昭文,秋・木・２ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA503&value(crclumcd)=
,地誌学,中牧　崇,春・木・２ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX260&value(crclumcd)=
CMX1610,地誌学,中牧　崇,春・木・２ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA515&value(crclumcd)=
CMD3580,ユニバーサルスポーツ援助技術演習,山崎　律子,秋・木・２ NT21,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID325&value(crclumcd)=
CMX2200,ライフサイクルの心理学,木内　理恵,春・木・２ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA284&value(crclumcd)=
CMD3530,レクリエーション援助演習,山崎　律子,春・木・２ NT21,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID320&value(crclumcd)=
,社会教育施設論１,小川　誠子,春・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX281&value(crclumcd)=
,社会教育施設論２,小川　誠子,秋・木・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX282&value(crclumcd)=
,政治学,笠井　昭文,秋・木・２ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX180&value(crclumcd)=
CMD1010,運動方法学演習７,石原　明美,秋・木・３ NT21,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID165&value(crclumcd)=
CMD2901,英語で学ぶスポーツマネジメント・ビジネス,山口　綾乃,秋・木・４ N422,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID291&value(crclumcd)=
CMD2903,海外留学・海外インターン英語（スポ系）,山口　綾乃,春・木・４ N433,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID290&value(crclumcd)=
CMX2110,ジェンダー論,湯澤　直美,秋・木・４ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA138&value(crclumcd)=
CMD1110,ウエルネス科学総論,杉浦　克己,秋・金・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID100&value(crclumcd)=
CMD2190,運動・スポーツ栄養学,杉浦　克己,春・金・１ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID260&value(crclumcd)=
CMD3790,コミュニティスポーツ論,水上　博司,春・金・１ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID300&value(crclumcd)=
CMX1200,コミュニティ福祉とキリスト教,金井　美彦,秋・金・１ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA077&value(crclumcd)=
CMX1680,社会教育計画１,米澤　朋英,春・金・１ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA520&value(crclumcd)=
CMX1680,社会教育計画２,米澤　朋英,秋・金・１ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA521&value(crclumcd)=
,心理学１,白川　園子,春・金・１ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX223&value(crclumcd)=
CMX1690,心理学１,白川　園子,春・金・１ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA507&value(crclumcd)=
,心理学２,白川　園子,秋・金・１ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX224&value(crclumcd)=
CMX1690,心理学２,白川　園子,秋・金・１ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA508&value(crclumcd)=
,社会教育計画１,米澤　朋英,春・金・１ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX291&value(crclumcd)=
,社会教育計画２,米澤　朋英,秋・金・１ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX292&value(crclumcd)=
CMD1050,運動方法学演習１,佐野　信子,春・金・２ NT21,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID020&value(crclumcd)=
CMD3800,スポーツビジネス論,古内　義明,秋・金・２ N852,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID380&value(crclumcd)=
CMD3120,ウエルネスプロモーション論,佐野　信子,秋・金・３ N321,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID305&value(crclumcd)=
CMX3150,社会福祉発達史２,益田　幸辰,春・金・３ N221,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA472&value(crclumcd)=
,専門演習,大石　和男,通年・金・３ N341,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID551&value(crclumcd)=
,専門演習,濁川　孝志,通年・金・３ N342,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=ID553&value(crclumcd)=
