id,name,price,explanation,course_id,created_at,updated_at,author,publisher,published_year,isbn_10,isbn_13,issn_13,book_code,url,textbook_status,small_thumbnail,thumbnail,info_link
118,『中小企業の底力』  ,,none,214,2017-03-26 13:00:46 UTC,2017-06-05 01:00:28 UTC,中沢孝夫 ,ちくま新書 ,2014 ,0,0,,97844800677600,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784480067760,published,none,none,none
119,『世界に冠たる中小企業』  ,,グローバル展開の戦略と秘密を大公開!町工場が世界シェアトップの集団になるためのノウハウとは―。中小製造業24社の戦略と技術を明かす。これが日本の底力だ!,214,2017-03-26 13:00:46 UTC,2017-06-05 01:00:34 UTC,黒崎　誠 ,講談社現代新書 ,2015 ,4062883007,9784062883009,,97840628830090,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784062883009,published,http://books.google.com/books/content?id=a57yrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=a57yrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=a57yrQEACAAJ&dq=isbn:9784062883009&hl=&source=gbs_api
120,『御社の寿命』  ,,アベノミクスで株価が上昇するなか、「勝ち組」「負け組」企業がはっきりしてきた。かつての超優良企業が業績悪化にあえいでいる。いま必要なのは会社の“寿命”を見抜く「事業性評価力=目利き力」だ。帝国データバンクの膨大なデータをもとに、「目利き力」の鍛え方を伝授!,214,2017-03-26 13:00:46 UTC,2017-06-05 01:00:39 UTC,帝国データバンク情報部・中村宏之 ,中公新書ラクレ ,2015 ,4121505271,9784121505279,,97841215052790,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784121505279,published,http://books.google.com/books/content?id=5FzMsgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5FzMsgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5FzMsgEACAAJ&dq=isbn:9784121505279&hl=&source=gbs_api
121,『「日本でいちばん大切にしたい会社」がわかる100の指標』  ,,とことん人を大切にするいい会社だから、業績もよくなる。事実、100の指標の点数が高い会社は、好業績を長年、続けている。7000社の調査から作られた、会社の「健康診断」テスト。あなたの会社の健康度、そして本当の実力がわかる。,214,2017-03-26 13:00:46 UTC,2017-06-05 01:00:45 UTC,坂本光司 ,朝日新書 ,2015 ,4022736054,9784022736055,,97840227360550,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784022736055,published,http://books.google.com/books/content?id=oFEBrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=oFEBrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=oFEBrgEACAAJ&dq=isbn:9784022736055&hl=&source=gbs_api
122,『1冊でわかる　新版グローバリゼーション』  ,,定評あるコンパクトな入門書がアップデート,222,2017-03-26 13:00:59 UTC,2017-06-05 01:00:51 UTC,マンフレッド・B・スティーガー ,岩波書店 ,2010 ,4000269046,9784000269049,,97840002690490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784000269049,published,http://books.google.com/books/content?id=DCwPRgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=DCwPRgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=DCwPRgAACAAJ&dq=isbn:9784000269049&hl=&source=gbs_api
123,入門地方財政第３版  ,,none,226,2017-03-26 13:01:06 UTC,2017-06-05 01:00:56 UTC,林宏昭/橋本恭之 ,中央経済社 ,2014 ,0,0,,97845020896020,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784502089602,published,none,none,none
124,平成28年版地方財政白書  ,,働くことを希望する女性のために何が必要か,227,2017-03-26 13:01:08 UTC,2017-06-05 01:01:02 UTC,総務省 ,総務省 ,2016 ,4623052281,9784623052288,,none,"",published,http://books.google.com/books/content?id=vsZuQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=vsZuQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=vsZuQgAACAAJ&dq=title:%E5%B9%B3%E6%88%9028%E5%B9%B4%E7%89%88%E5%9C%B0%E6%96%B9%E8%B2%A1%E6%94%BF%E7%99%BD%E6%9B%B8+%C2%A0%3Fq%3Dauthors:%E7%B7%8F%E5%8B%99%E7%9C%81%C2%A0&hl=&source=gbs_api
125,東京都市白書  ,,none,227,2017-03-26 13:01:08 UTC,2017-06-05 01:01:08 UTC,東京都 ,東京都都市整備局 ,2016 ,4757141777,9784757141773,,none,"",published,http://books.google.com/books/content?id=mFea8Oe54yUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=mFea8Oe54yUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.jp/books?id=mFea8Oe54yUC&dq=title:%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%B8%82%E7%99%BD%E6%9B%B8+%C2%A0%3Fq%3Dauthors:%E6%9D%B1%E4%BA%AC%E9%83%BD%C2%A0&hl=&source=gbs_api
126,平成28年版情報通信白書  ,,増えすぎた空港に未来はあるのか?観光客誘致と地域オリジナリティの発信が成功へのカギ。,227,2017-03-26 13:01:08 UTC,2017-06-05 01:01:14 UTC,総務省 ,総務省 ,2016 ,4887321996,9784887321991,,none,"",published,http://books.google.com/books/content?id=3dsoQwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=3dsoQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=3dsoQwAACAAJ&dq=title:%E5%B9%B3%E6%88%9028%E5%B9%B4%E7%89%88%E6%83%85%E5%A0%B1%E9%80%9A%E4%BF%A1%E7%99%BD%E6%9B%B8+%C2%A0%3Fq%3Dauthors:%E7%B7%8F%E5%8B%99%E7%9C%81%C2%A0&hl=&source=gbs_api
127,『ミクロ経済学の力』  ,,none,229,2017-03-26 13:01:11 UTC,2017-06-05 01:01:20 UTC,神取道宏 ,日本評論社 ,2014 ,0,0,,4535557560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:453555756X,published,none,none,none
128,『社会政策‐福祉と労働の経済学』  ,,私たちはどのような社会保障制度、労働政策を選択するのか。加速する少子高齢化、逼迫する財政、働き方の変化...社会政策の基本知識と経済学的アプローチによる分析を学び、未来へのヒントを探る。,231,2017-03-26 13:01:15 UTC,2017-06-05 01:01:26 UTC,駒村康平他 ,有斐閣 ,2015 ,4641220581,9784641220584,,46412205810,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4641220581,published,http://books.google.com/books/content?id=hSZBjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=hSZBjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=hSZBjgEACAAJ&dq=isbn:4641220581&hl=&source=gbs_api
129,『社会政策‐福祉と労働の経済学』  ,,私たちはどのような社会保障制度、労働政策を選択するのか。加速する少子高齢化、逼迫する財政、働き方の変化...社会政策の基本知識と経済学的アプローチによる分析を学び、未来へのヒントを探る。,232,2017-03-26 13:01:17 UTC,2017-06-05 01:01:31 UTC,駒村康平他 ,有斐閣 ,2015 ,4641220581,9784641220584,,46412205810,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4641220581,published,http://books.google.com/books/content?id=hSZBjgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=hSZBjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=hSZBjgEACAAJ&dq=isbn:4641220581&hl=&source=gbs_api
130,中国の産業はどのように発展してきたか  ,,基礎から入試まで.発信にも使える学習英和,233,2017-03-26 13:01:19 UTC,2017-06-05 01:01:37 UTC,渡邊真理子 ,勁草書房 ,2013 ,4767415063,9784767415062,,none,"",published,http://books.google.com/books/content?id=Q9psMwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Q9psMwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Q9psMwEACAAJ&dq=title:%E4%B8%AD%E5%9B%BD%E3%81%AE%E7%94%A3%E6%A5%AD%E3%81%AF%E3%81%A9%E3%81%AE%E3%82%88%E3%81%86%E3%81%AB%E7%99%BA%E5%B1%95%E3%81%97%E3%81%A6%E3%81%8D%E3%81%9F%E3%81%8B+%C2%A0%3Fq%3Dauthors:%E6%B8%A1%E9%82%8A%E7%9C%9F%E7%90%86%E5%AD%90%C2%A0&hl=&source=gbs_api
131,中国産業論の帰納法的展開  ,,none,233,2017-03-26 13:01:19 UTC,2017-06-05 01:01:43 UTC,渡辺幸男・植田浩史・駒形哲哉 ,同友館 ,2014 ,0,0,,none,"",published,none,none,none
132,『ひたすら読むエコノミクス』  ,,この1冊で経済学が好きになる,234,2017-03-26 13:01:22 UTC,2017-06-05 01:01:49 UTC,伊藤秀史 ,有斐閣 ,2012年 ,4641163979,9784641163973,,97846411639730,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641163973,published,http://books.google.com/books/content?id=jSNdmvq9xa8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=jSNdmvq9xa8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.jp/books?id=jSNdmvq9xa8C&dq=isbn:9784641163973&hl=&source=gbs_api
133,『ヤバい経営学』  ,,M&A、リストラ、成果主義、イノベーション、経営戦略、組織改革、株価、CSR、IPO...ビジネスの常識が次々に覆る。ロンドン・ビジネススクールの名物教授が学術研究のエッセンスと豊富な余談で繰り広げる痛快な経営書。,234,2017-03-26 13:01:22 UTC,2017-04-01 08:37:41 UTC,フリーク・ヴァーミューレン ,東洋経済新報社 ,2013年 ,9784492502464,4492502467,,97844925024640,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784492502464,published,http://books.google.com/books/content?id=y_X5QZU0qDgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=y_X5QZU0qDgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=y_X5QZU0qDgC&source=gbs_api
134,『日はまた高く 産業競争力の再生』  ,,工業経済時代の「モノ中心モデル」、円安では日本は強くなれない!日本の強みを活かしてグローバル競争に勝ち抜くための戦略構想を提示。,234,2017-03-26 13:01:22 UTC,2017-06-05 01:02:00 UTC,元橋一之 ,日本経済新聞出版社 ,2014年 ,4532355907,9784532355906,,97845323559060,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784532355906,published,http://books.google.com/books/content?id=-ZtGoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-ZtGoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-ZtGoAEACAAJ&dq=isbn:9784532355906&hl=&source=gbs_api
135,『新版　中小企業・ベンチャー企業論』  ,,リーマン・ショック、東日本大震災など、国内外における大きな環境変化に対応する中小企業の力強い姿を描く。ますます進む経済のグローバル化と、地域経済・地域社会のはざまで奮闘する中小企業の対応と変化、役割を意識して、章構成を大幅に変更した。,237,2017-03-26 13:01:27 UTC,2017-06-05 01:02:06 UTC,植田浩史・桑原武志・本多哲夫・義永忠一・関智宏・田中幹大・林幸治 ,有斐閣 ,2014 ,4641164312,9784641164314,,97846411643140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641164314,published,http://books.google.com/books/content?id=RkKLoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=RkKLoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=RkKLoAEACAAJ&dq=isbn:9784641164314&hl=&source=gbs_api
136,『中小企業の底力』  ,,none,237,2017-03-26 13:01:27 UTC,2017-06-05 01:02:12 UTC,中沢孝夫 ,ちくま新書 ,2014 ,0,0,,97844800677600,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784480067760,published,none,none,none
137,『世界に冠たる中小企業』  ,,グローバル展開の戦略と秘密を大公開!町工場が世界シェアトップの集団になるためのノウハウとは―。中小製造業24社の戦略と技術を明かす。これが日本の底力だ!,237,2017-03-26 13:01:27 UTC,2017-06-05 01:02:18 UTC,黒崎　誠 ,講談社現代新書 ,2015 ,4062883007,9784062883009,,97840628830090,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784062883009,published,http://books.google.com/books/content?id=a57yrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=a57yrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=a57yrQEACAAJ&dq=isbn:9784062883009&hl=&source=gbs_api
138,『御社の寿命』  ,,アベノミクスで株価が上昇するなか、「勝ち組」「負け組」企業がはっきりしてきた。かつての超優良企業が業績悪化にあえいでいる。いま必要なのは会社の“寿命”を見抜く「事業性評価力=目利き力」だ。帝国データバンクの膨大なデータをもとに、「目利き力」の鍛え方を伝授!,237,2017-03-26 13:01:27 UTC,2017-06-05 01:02:24 UTC,帝国データバンク情報部・中村宏之 ,中公新書ラクレ ,2015 ,4121505271,9784121505279,,97841215052790,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784121505279,published,http://books.google.com/books/content?id=5FzMsgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5FzMsgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5FzMsgEACAAJ&dq=isbn:9784121505279&hl=&source=gbs_api
139,『「日本でいちばん大切にしたい会社」がわかる100の指標』  ,,とことん人を大切にするいい会社だから、業績もよくなる。事実、100の指標の点数が高い会社は、好業績を長年、続けている。7000社の調査から作られた、会社の「健康診断」テスト。あなたの会社の健康度、そして本当の実力がわかる。,237,2017-03-26 13:01:27 UTC,2017-06-05 01:02:30 UTC,坂本光司 ,朝日新書 ,2015 ,4022736054,9784022736055,,97840227360550,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784022736055,published,http://books.google.com/books/content?id=oFEBrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=oFEBrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=oFEBrgEACAAJ&dq=isbn:9784022736055&hl=&source=gbs_api
140,『1冊でわかる　新版グローバリゼーション』  ,,定評あるコンパクトな入門書がアップデート,245,2017-03-26 13:01:42 UTC,2017-06-05 01:02:36 UTC,マンフレッド・B・スティーガー ,岩波書店 ,2010 ,4000269046,9784000269049,,97840002690490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784000269049,published,http://books.google.com/books/content?id=DCwPRgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=DCwPRgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=DCwPRgAACAAJ&dq=isbn:9784000269049&hl=&source=gbs_api
141,『会計検査制度－会計検査院の役割と仕組み』  ,,本書は、会計検査院のその制度的位置付けから、組織、検査業務、検査報告等の全般にわたってわかりやすく紹介することをめざすものである。,248,2017-03-26 13:01:47 UTC,2017-06-05 01:02:41 UTC,会計検査制度研究会 ,㈱中央経済社 ,2015年3月 ,4502127019,9784502127014,,97845021270140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784502127014,published,http://books.google.com/books/content?id=CDb2rQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=CDb2rQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=CDb2rQEACAAJ&dq=isbn:9784502127014&hl=&source=gbs_api
142,『ミクロ経済学』  ,,ミクロ経済学学習に最低限必要な事項を網羅。数式を使わず具体事例を用いた解説で抜群にわかりやすい。カラー刷の本文・図版により読みやすさもグレードアップ。充実した章末演習問題および解答・解説。,249,2017-03-26 13:01:48 UTC,2017-06-05 01:02:47 UTC,伊藤元重 ,日本評論社 ,2003 ,4535552614,9784535552616,,45355526140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4535552614,published,http://books.google.com/books/content?id=Zb6oGAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Zb6oGAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Zb6oGAAACAAJ&dq=isbn:4535552614&hl=&source=gbs_api
143,『マクロ経済学』  ,,経済学の基礎であるマクロ経済学を、ケインズ経済学を中心に説明。現実経済の実態を読み解くための書学者向けけテキスト(本文2色殺)。,249,2017-03-26 13:01:48 UTC,2017-06-05 01:02:53 UTC,吉川洋 ,岩波書店 ,2017 ,400026656X,9784000266567,,97840002665670,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784000266567,published,http://books.google.com/books/content?id=gx7kAQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=gx7kAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=gx7kAQAACAAJ&dq=isbn:9784000266567&hl=&source=gbs_api
144,『入門経済学第4版』  ,,世界金融危機後、金融規制はどう変わったか?マクロ経済政策運営はどう変わったか?世界で一番読まれている教科書のマクロ編待望の改訂版!,253,2017-03-26 13:01:56 UTC,2017-06-05 01:02:59 UTC,伊藤元重 ,日本評論社 ,2015 ,4492314458,9784492314456,,none,"",published,http://books.google.com/books/content?id=PviOoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=PviOoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=PviOoAEACAAJ&dq=title:%E3%80%8E%E5%85%A5%E9%96%80%E7%B5%8C%E6%B8%88%E5%AD%A6%E7%AC%AC4%E7%89%88%E3%80%8F+%C2%A0%3Fq%3Dauthors:%E4%BC%8A%E8%97%A4%E5%85%83%E9%87%8D%C2%A0&hl=&source=gbs_api
145,ホーンブック地方自治　第3版  ,,none,257,2017-03-26 13:02:04 UTC,2017-06-05 01:03:05 UTC,礒崎初仁・金井利之・伊藤正次 ,北樹出版 ,2014 ,4779304032,9784779304033,,47793040320,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4779304032,published,http://books.google.com/books/content?id=H9L2oAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=H9L2oAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=H9L2oAEACAAJ&dq=isbn:4779304032&hl=&source=gbs_api
146,企業会計入門 補訂版  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,258,2017-03-26 13:02:05 UTC,2017-06-05 01:03:10 UTC,斎藤静樹 ,有斐閣 ,2016 ,4641164770,9784641164772,,97846411647720,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641164772,published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=isbn:9784641164772&hl=&source=gbs_api
147,企業会計入門（増訂版）  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,259,2017-03-26 13:02:07 UTC,2017-06-05 01:03:16 UTC,斎藤静樹 ,有斐閣 ,2016 ,4641164770,9784641164772,,97846411647720,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641164772,published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=isbn:9784641164772&hl=&source=gbs_api
148,企業会計入門（増訂版）  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,260,2017-03-26 13:02:08 UTC,2017-06-05 01:03:22 UTC,斎藤静樹 ,有斐閣 ,2016 ,4641164770,9784641164772,,97846411647720,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641164772,published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=isbn:9784641164772&hl=&source=gbs_api
149,『職業とは何か』  ,,就職の常識は間違いだらけ。自分の就職観をもう一度チェック。「やりたい仕事」が見つからない理由。,263,2017-03-26 13:02:14 UTC,2017-06-05 01:03:27 UTC,梅澤　正 ,講談社 ,2008 ,4062879557,9784062879552,,97840628795520,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784062879552,published,http://books.google.com/books/content?id=Cki1PgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Cki1PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=Cki1PgAACAAJ&dq=isbn:9784062879552&hl=&source=gbs_api
150,『生きる意味』  ,,none,263,2017-03-26 13:02:14 UTC,2017-06-05 01:03:33 UTC,上田紀行 ,岩波新書 ,2005 ,0,0,,4004309310,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:400430931X,published,none,none,none
151,『行政学』  ,,none,265,2017-03-26 13:02:17 UTC,2017-06-05 01:03:39 UTC,原田久 ,法律文化社 ,2016 ,0,0,,97845890379090,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784589037909,published,none,none,none
152,行政学  ,,制度・管理・政策の次元から行政現象をとらえたコンパクトな入門書。身近な事例と豊富な図表を通して現代日本の行政をつかむ。,266,2017-03-26 13:02:18 UTC,2017-06-05 01:03:44 UTC,原田　久 ,法律文化社 ,2016 ,4589037904,9784589037909,,45890379040,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4589037904,published,http://books.google.com/books/content?id=vt4_vgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=vt4_vgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=vt4_vgAACAAJ&dq=isbn:4589037904&hl=&source=gbs_api
153,社会認識の歩み  ,,none,271,2017-03-26 13:02:27 UTC,2017-06-05 01:03:51 UTC,内田義彦 ,岩波新書 ,1971 ,UOM:39015030378999,0,,none,"",published,none,none,http://books.google.co.jp/books?id=jlwhAAAAMAAJ&dq=title:%E7%A4%BE%E4%BC%9A%E8%AA%8D%E8%AD%98%E3%81%AE%E6%AD%A9%E3%81%BF+%C2%A0%3Fq%3Dauthors:%E5%86%85%E7%94%B0%E7%BE%A9%E5%BD%A6%C2%A0&hl=&source=gbs_api
154,読書と社会科学  ,,none,271,2017-03-26 13:02:27 UTC,2017-06-05 01:03:57 UTC,内田義彦 ,岩波新書 ,1985 ,UCLA:L0093385847,0,,none,"",published,http://books.google.com/books/content?id=NdAPAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=NdAPAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=NdAPAQAAMAAJ&dq=title:%E8%AA%AD%E6%9B%B8%E3%81%A8%E7%A4%BE%E4%BC%9A%E7%A7%91%E5%AD%A6+%C2%A0%3Fq%3Dauthors:%E5%86%85%E7%94%B0%E7%BE%A9%E5%BD%A6%C2%A0&hl=&source=gbs_api
155,Rによる実証分析 ―回帰分析から因果分析へ―  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,271,2017-03-26 13:02:27 UTC,2017-06-05 01:04:04 UTC,"星野匡郎, 田中久稔 ",オーム社 ,2016 ,4641164770,9784641164772,,none,"",published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=title:R%E3%81%AB%E3%82%88%E3%82%8B%E5%AE%9F%E8%A8%BC%E5%88%86%E6%9E%90+%E2%80%95%E5%9B%9E%E5%B8%B0%E5%88%86%E6%9E%90%E3%81%8B%E3%82%89%E5%9B%A0%E6%9E%9C%E5%88%86%E6%9E%90%E3%81%B8%E2%80%95+%C2%A0%3Fq%3Dauthors:%E6%98%9F%E9%87%8E%E5%8C%A1%E9%83%8E,+%E7%94%B0%E4%B8%AD%E4%B9%85%E7%A8%94%C2%A0&hl=&source=gbs_api"
156,計量経済学の第一歩 -- 実証分析のススメ  ,,法とは何かを問い返し、巨大な影響力を誇る不朽の名著。初版への批判に応えた「後記」も含め、ついに文庫化!,271,2017-03-26 13:02:27 UTC,2017-06-05 01:04:11 UTC,田中隆一 ,有斐閣 ,2015 ,4480096485,9784480096487,,none,"",published,http://books.google.com/books/content?id=YhLOrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=YhLOrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=YhLOrQEACAAJ&dq=title:%E8%A8%88%E9%87%8F%E7%B5%8C%E6%B8%88%E5%AD%A6%E3%81%AE%E7%AC%AC%E4%B8%80%E6%AD%A9+--+%E5%AE%9F%E8%A8%BC%E5%88%86%E6%9E%90%E3%81%AE%E3%82%B9%E3%82%B9%E3%83%A1+%C2%A0%3Fq%3Dauthors:%E7%94%B0%E4%B8%AD%E9%9A%86%E4%B8%80%C2%A0&hl=&source=gbs_api
157,はじめて出会う会計学 新版  ,,決算書をみて「会計情報を理解できるようになる」ことが第一の目標。楽しく親しみながら、これだけは印象深く頭に刻んでほしいトピックを厳選して伝えます。「会計学」が好きになれる一冊!,272,2017-03-26 13:02:28 UTC,2017-06-05 01:04:16 UTC,川本淳他 ,有斐閣 ,2015 ,4641220611,9784641220614,,97846412206140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220614,published,http://books.google.com/books/content?id=ej0ojgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ej0ojgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=ej0ojgEACAAJ&dq=isbn:9784641220614&hl=&source=gbs_api
