id,name,price,explanation,course_id,created_at,updated_at,author,publisher,published_year,isbn_10,isbn_13,issn_13,book_code,url,textbook_status,small_thumbnail,thumbnail,info_link
282,良く生きることの地平 ?,,none,650,2017-03-26 15:20:14 UTC,2017-04-03 14:33:31 UTC,土橋茂樹?,知泉書館?,2016?,4560018960,9784560018965,,97848628524030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784862852403,published,none,none,http://books.google.co.jp/books?id=4xJMmwEACAAJ&dq=%E8%89%AF%E3%81%8F%E7%94%9F%E3%81%8D%E3%82%8B%E3%81%93%E3%81%A8%E3%81%AE%E5%9C%B0%E5%B9%B3+%C2%A0%3Fq%3D%E7%9F%A5%E6%B3%89%E6%9B%B8%E9%A4%A8%C2%A0&hl=&source=gbs_api
283,聖書入門 ?,,none,650,2017-03-26 15:20:14 UTC,2017-04-03 14:33:33 UTC,フィリップ・セリエ?,講談社?,2016?,UOM:39015055563343,0,,97840625864290,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784062586429,published,http://books.google.com/books/content?id=VPA5AAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=VPA5AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=VPA5AAAAMAAJ&dq=%E8%81%96%E6%9B%B8%E5%85%A5%E9%96%80+%C2%A0%3Fq%3D%E8%AC%9B%E8%AB%87%E7%A4%BE%C2%A0&hl=&source=gbs_api
284,Biblia Hebraica Stuttgartensia ?,,none,651,2017-03-26 15:20:16 UTC,2017-04-03 14:33:34 UTC,Bible Society?,Amer Bible   Society?,1997?,UOM:39076006703883,0,,34380522290,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:3438052229,published,http://books.google.com/books/content?id=5z0mAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5z0mAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5z0mAQAAMAAJ&dq=Biblia+Hebraica+Stuttgartensia+%C2%A0%3Fq%3DAmer+Bible+++Society%C2%A0&hl=&source=gbs_api
285,『聖書ヘブライ語文法改訂版』 ?,,豊富な用例で基本から学べる本格的文法書,651,2017-03-26 15:20:16 UTC,2017-04-03 14:33:36 UTC,小脇光男?,青山社?,2013?,4883590569,9784883590568,,48835932070,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4883593207,published,none,none,http://books.google.co.jp/books?id=AE6QtgAACAAJ&dq=%E3%80%8E%E8%81%96%E6%9B%B8%E3%83%98%E3%83%96%E3%83%A9%E3%82%A4%E8%AA%9E%E6%96%87%E6%B3%95%E6%94%B9%E8%A8%82%E7%89%88%E3%80%8F+%C2%A0%3Fq%3D%E9%9D%92%E5%B1%B1%E7%A4%BE%C2%A0&hl=&source=gbs_api
286,Biblia Hebraica Stuttgartensia ?,,none,652,2017-03-26 15:20:17 UTC,2017-04-03 14:33:37 UTC,Bible Society?,Amer Bible   Society?,1997?,UOM:39076006703883,0,,34380522290,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:3438052229,published,http://books.google.com/books/content?id=5z0mAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5z0mAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5z0mAQAAMAAJ&dq=Biblia+Hebraica+Stuttgartensia+%C2%A0%3Fq%3DAmer+Bible+++Society%C2%A0&hl=&source=gbs_api
287,『聖書ヘブライ語文法改訂版』 ?,,豊富な用例で基本から学べる本格的文法書,652,2017-03-26 15:20:17 UTC,2017-04-03 14:33:38 UTC,小脇光男?,青山社?,2013?,4883590569,9784883590568,,48835932070,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4883593207,published,none,none,http://books.google.co.jp/books?id=AE6QtgAACAAJ&dq=%E3%80%8E%E8%81%96%E6%9B%B8%E3%83%98%E3%83%96%E3%83%A9%E3%82%A4%E8%AA%9E%E6%96%87%E6%B3%95%E6%94%B9%E8%A8%82%E7%89%88%E3%80%8F+%C2%A0%3Fq%3D%E9%9D%92%E5%B1%B1%E7%A4%BE%C2%A0&hl=&source=gbs_api
288,『聖公会の聖歌―いのちを奏でよ』 ?,,none,654,2017-03-26 15:20:20 UTC,2017-04-03 14:33:40 UTC,宮﨑光?,聖公会出版?,２００８?,4882741601,9784882741602,,97848827419230,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784882741923,published,http://books.google.com/books/content?id=orAoNwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=orAoNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=orAoNwAACAAJ&dq=%E3%80%8E%E8%81%96%E5%85%AC%E4%BC%9A%E3%81%AE%E8%81%96%E6%AD%8C%E2%80%95%E3%81%84%E3%81%AE%E3%81%A1%E3%82%92%E5%A5%8F%E3%81%A7%E3%82%88%E3%80%8F+%C2%A0%3Fq%3D%E8%81%96%E5%85%AC%E4%BC%9A%E5%87%BA%E7%89%88%C2%A0&hl=&source=gbs_api
289,Oxford School Shakespeare Macbeth ?,,"Teaching Reading Shakespeare is warmly and clearly communicated, and gives ownership of ideas and activities to teachers by open and explicit discussion. John Haddon creates a strong sense of community with teachers, raising many significant and difficult issues, and performing a vital and timely service in doing so. - Simon Thomson, Globe Education, Shakespeare’s Globe John Haddon offers creative, systematic and challenging approaches which don’t bypass the text but engage children with it. He analyses difficulty rather than ignoring it, marrying his own academic understanding with real sensitivity to the pupils’ reactions, and providing practical solutions. - Trevor Wright, Senior Lecturer in Secondary English, University of Worcester, and author of 'How to be a Brilliant English Teacher', also by Routledge. Teaching Reading Shakespeare is for all training and practising secondary teachers who want to help their classes overcome the very real difficulties they experience when they have to ‘do’ Shakespeare. Providing a practical and critical discussion of the ways in which Shakespeare’s plays present problems to the young reader, the book considers how these difficulties might be overcome. It provides guidance on: confronting language difficulties, including ‘old words’, meaning, grammar, rhetoric and allusion; reading the plays as scripts for performance at Key Stage 3 and beyond; using conversation analysis in helping to read and teach Shakespeare; reading the plays in contextual, interpretive and linguistic frameworks required by examinations at GCSE and A Level. At once practical and principled, analytical and anecdotal, drawing on a wide range of critical reading and many examples of classroom encounters between Shakespeare and young readers, Teaching Reading Shakespeare encourages teachers to develop a more informed, reflective and exploratory approach to Shakespeare in schools.",660,2017-03-26 15:20:28 UTC,2017-04-03 14:33:42 UTC,William Shakespeare and Roma Gill ?,Oxford University Press?,2009?,9781135266653,1135266654,,97801983240030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780198324003,published,http://books.google.com/books/content?id=kGWPAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=kGWPAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.jp/books?id=kGWPAgAAQBAJ&dq=Oxford+School+Shakespeare+Macbeth+%C2%A0%3Fq%3DOxford+University+Press%C2%A0&hl=&source=gbs_api
290,Oxford School Shakespeare Romeo & Juliet ?,,The classic tragedy about the doomed young lovers is accompanied by historical and critical notes.,661,2017-03-26 15:20:29 UTC,2017-04-03 14:33:44 UTC,William Shakespeare and Roma Gill ?,Oxford University Pressxford University Press?,2008?,0198320256,9780198320258,,978019832400301983216680,"",published,http://books.google.com/books/content?id=1O2Yowr3YL8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=1O2Yowr3YL8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.jp/books?id=1O2Yowr3YL8C&dq=Oxford+School+Shakespeare+Romeo&hl=&source=gbs_api
291,English as a Global Language    ?,,"This book offers insight into the spread and impact of English language education in China within China’s broader educational, social, economic and political changes. The author's critical perspective informs readers on the connections between language education and political ideologies in the context of globalizing China. The discussion of the implications concerning language education is of interest for current and future language policy makers, language educators and learners. Including both diachronic and synchronic accounts or China’s language education policy, this volume highlights how China as a modern nation-state has been seeking a more central position globally, and the role that English education and the promotion of such education played in that effort in recent decades.",662,2017-03-26 15:20:31 UTC,2017-04-03 14:33:45 UTC,David Crystal?,Cambridge UP?,2003 ?,9783319103921,331910392X,,none,"",published,http://books.google.com/books/content?id=_2McBQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=_2McBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=_2McBQAAQBAJ&source=gbs_api
292,English as a Global Language   ?,,none,663,2017-03-26 15:20:33 UTC,2017-04-03 14:33:47 UTC,David　Crystal?,CUP?,2003?,8879161962,9788879161961,,none,"",published,http://books.google.com/books/content?id=k41iAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=k41iAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=k41iAAAAMAAJ&dq=English+as+a+Global+Language+++%C2%A0%3Fq%3DCUP%C2%A0&hl=&source=gbs_api
293,Never Let Me Go ?,,"A reunion with two childhood friends draws Kathy and her companions on a nostalgic odyssey into their lives at Hailsham, an isolated private school in the English countryside, and a confrontation with the truth about their childhoods.",664,2017-03-26 15:20:34 UTC,2017-04-03 14:33:48 UTC,Kazuo Ishiguro?,Vintage International?,2006?,9781400078776,1400078776,,97814000787760,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9781400078776,published,http://books.google.com/books/content?id=5N4cCOjPjv8C&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=5N4cCOjPjv8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=5N4cCOjPjv8C&dq=Never+Let+Me+Go+%C2%A0%3Fq%3DVintage+International%C2%A0&hl=&source=gbs_api
294,The Great God Pan & The Hill of Dreams ?,,"A woman in Wales has her mind destroyed by a scientist's attempt to enable her to see the god of nature Pan. Years later, a young woman named Helen Vaughan arrives on the London social scene, disturbing many young men and causing some to commit suicide; it transpires that she is the monstrous offspring of the god Pan and the woman in the experiment.",665,2017-03-26 15:20:35 UTC,2017-04-03 14:33:50 UTC,Arthur Machen?,Watchmaker Publishing?,2010?,9789635249664,9635249667,,97816038635680,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9781603863568,published,http://books.google.com/books/content?id=sBEECgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=sBEECgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=sBEECgAAQBAJ&source=gbs_api
295,A Streetcar Named Desire ?,,"Winner of the Pulitzer Prize, Tennessee Williams's A Streetcar Named Desire is the tale of a catastrophic confrontation between fantasy and reality, embodied in the characters of Blanche DuBois and Stanley Kowalski. This Penguin Modern Classics edition includes an introduction by Arthur Miller. 'I have always depended on the kindness of strangers' Fading southern belle Blanche DuBois is adrift in the modern world. When she arrives to stay with her sister Stella in a crowded, boisterous corner of New Orleans, her delusions of grandeur bring her into conflict with Stella's crude, brutish husband Stanley Kowalski. Eventually their violent collision course causes Blanche's fragile sense of identity to crumble, threatening to destroy her sanity and her one chance of happiness. Tennessee Williams's steamy and shocking landmark drama, recreated as the immortal film starring Marlon Brando, is one of the most influential plays of the twentieth century. Tennessee Williams (1911-1983) was born in Columbus, Mississippi. When his father, a travelling salesman, moved with his family to St Louis some years later, both he and his sister found it impossible to settle down to city life. He entered college during the Depression and left after a couple of years to take a clerical job in a shoe company. He stayed there for two years, spending the evenings writing. He received a Rockefeller Fellowship in 1940 for his play Battle of Angels, and he won the Pulitzer Prize in 1948 and 1955. Among his many other plays Penguin have published The Glass Menagerie (1944), The Rose Tattoo (1951), Cat on a Hot Tin Roof (1955), Sweet Bird of Youth (1959), The Night of the Iguana (1961), and Small Craft Warnings (1972). If you enjoyed A Streetcar Named Desire, you might like The Glass Menagerie, also available in Penguin Modern Classics. 'Lyrical and poetic and human and heartbreaking and memorable and funny'Francis Ford Coppola, director of The Godfather 'One of the greatest American plays'Observer",672,2017-03-26 15:20:45 UTC,2017-04-03 14:33:52 UTC,Tennessee Williams?,Penguin Classics?,2009?,UOM:39015080875746,0,,01411902720,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0141190272,published,http://books.google.com/books/content?id=LaELAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=LaELAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=LaELAQAAMAAJ&dq=A+Streetcar+Named+Desire+%C2%A0%3Fq%3DPenguin+Classics%C2%A0&hl=&source=gbs_api
296,"The Theatre of Tennessee Williams, Vol. 6 ?",,"Eleven short stories, representing Williams' early fiction, provide insight into his compassion for the human condition",673,2017-03-26 15:20:47 UTC,2017-04-03 14:33:54 UTC,Tennessee Williams?,New Directions?,1992?,0811202232,9780811202237,,08112121570,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0811212157,published,http://books.google.com/books/content?id=IUk6Svz1BiQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=IUk6Svz1BiQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.co.jp/books?id=IUk6Svz1BiQC&dq=The+Theatre+of+Tennessee+Williams,+Vol.+6+%C2%A0%3Fq%3DNew+Directions%C2%A0&hl=&source=gbs_api"
297,『ハックルベリー・フィンの冒険』上巻 ?,,「海に住む少女」の大海原に浮かんでは消える町。「飼葉桶を囲む牛とロバ」では、イエス誕生に立ち合った牛の、美しい自己犠牲が語られる。不条理な世界のなかで必死に生きるものたちが生み出した、ユニークな短編の数々。時代が変わり、国が違っても、ひとの寂しさは変わらない。,675,2017-03-26 15:20:50 UTC,2017-04-03 14:33:55 UTC,トウェイン／土屋京子訳?,光文社古典新訳文庫?,2014年?,4334751113,9784334751111,,97843347529270,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784334752927,published,http://books.google.com/books/content?id=YibnAgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=YibnAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=YibnAgAACAAJ&dq=%E3%80%8E%E3%83%8F%E3%83%83%E3%82%AF%E3%83%AB%E3%83%99%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%95%E3%82%A3%E3%83%B3%E3%81%AE%E5%86%92%E9%99%BA%E3%80%8F%E4%B8%8A%E5%B7%BB+%C2%A0%3Fq%3D%E5%85%89%E6%96%87%E7%A4%BE%E5%8F%A4%E5%85%B8%E6%96%B0%E8%A8%B3%E6%96%87%E5%BA%AB%C2%A0&hl=&source=gbs_api
298,『ハックルベリー・フィンの冒険』下巻 ?,,ソクラテスを中心に、数々の登場人物が言葉を交わし、思索を深めていくプラトンの対話篇。「君はこの問いにどう答えるか?」。作品の背後から、プラトンが語りかけてくる。『ソクラテスの弁明』『国家』『饗宴』などの代表作品を読み考えながら、永遠の問いと対峙する。二千年の時を超え、いまも息づく哲学の世界へ。,675,2017-03-26 15:20:50 UTC,2017-04-03 14:33:57 UTC,トウェイン／土屋京子訳?,光文社古典新訳文庫?,2014年?,4004315565,9784004315568,,97843347529340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784334752934,published,http://books.google.com/books/content?id=M3YJswEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=M3YJswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=M3YJswEACAAJ&dq=%E3%80%8E%E3%83%8F%E3%83%83%E3%82%AF%E3%83%AB%E3%83%99%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%95%E3%82%A3%E3%83%B3%E3%81%AE%E5%86%92%E9%99%BA%E3%80%8F%E4%B8%8B%E5%B7%BB+%C2%A0%3Fq%3D%E5%85%89%E6%96%87%E7%A4%BE%E5%8F%A4%E5%85%B8%E6%96%B0%E8%A8%B3%E6%96%87%E5%BA%AB%C2%A0&hl=&source=gbs_api
299,世界の英語ができるまで ?,,none,677,2017-03-26 15:20:53 UTC,2017-04-03 14:33:59 UTC,唐澤一友?,亜紀書房?,2016?,STANFORD:36105215081303,0,,97847505146970,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784750514697,published,http://books.google.com/books/content?id=WmJOAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=WmJOAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=WmJOAQAAIAAJ&dq=%E4%B8%96%E7%95%8C%E3%81%AE%E8%8B%B1%E8%AA%9E%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%E3%81%BE%E3%81%A7+%C2%A0%3Fq%3D%E4%BA%9C%E7%B4%80%E6%9B%B8%E6%88%BF%C2%A0&hl=&source=gbs_api
300,世界の英語ができるまで ?,,none,678,2017-03-26 15:20:55 UTC,2017-04-03 14:34:00 UTC,唐澤一友?,亜紀書房?,2016?,STANFORD:36105215081303,0,,97847505146970,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784750514697,published,http://books.google.com/books/content?id=WmJOAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=WmJOAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=WmJOAQAAIAAJ&dq=%E4%B8%96%E7%95%8C%E3%81%AE%E8%8B%B1%E8%AA%9E%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%E3%81%BE%E3%81%A7+%C2%A0%3Fq%3D%E4%BA%9C%E7%B4%80%E6%9B%B8%E6%88%BF%C2%A0&hl=&source=gbs_api
301,Complete Works of Oscar Wilde  ?,,The Collins Complete Works of Oscar Wilde is the only truly complete and authoritative single-volume edition of Oscar Wilde’s works.,681,2017-03-26 15:21:00 UTC,2017-04-03 14:34:03 UTC,Oscar Wilde?,HarperCollins?,2003?,9780007386963,0007386966,,97800071443650,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780007144365,published,http://books.google.com/books/content?id=6agmqXoRpFUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=6agmqXoRpFUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=6agmqXoRpFUC&source=gbs_api
302,Complete Works of Oscar Wilde  ?,,The Collins Complete Works of Oscar Wilde is the only truly complete and authoritative single-volume edition of Oscar Wilde’s works.,682,2017-03-26 15:21:01 UTC,2017-04-03 14:34:04 UTC,Oscar Wilde?,HarperCollins?,2003?,9780007386963,0007386966,,97800071443650,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780007144365,published,http://books.google.com/books/content?id=6agmqXoRpFUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=6agmqXoRpFUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=6agmqXoRpFUC&source=gbs_api
303,A Student's Introduction to English Grammar ?,,,689,2017-03-26 15:21:10 UTC,2017-04-01 05:09:10 UTC,Rodney Haddleston & Geoffrey K. Pullum ?,Cambridge University Press?,2005年?,,,,97805216128830,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780521612883,,,,
304,A Student's Introduction to English Grammar ?,,,690,2017-03-26 15:21:11 UTC,2017-04-01 05:09:10 UTC,Rodney Haddleston & Geoffrey K. Pullum ?,Cambridge University Press?,2005年?,,,,97805216128830,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780521612883,,,,
305,Romeo and Juliet ?,,,692,2017-03-26 15:21:14 UTC,2017-04-01 05:09:10 UTC,William Shakespeare著／岩崎宗治編注?,大修館書店?,1988?,,,,44691426030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4469142603,,,,
306,Romeo and Juliet ?,,,693,2017-03-26 15:21:16 UTC,2017-04-01 05:09:10 UTC,William Shakespeare著／岩崎宗治編注?,大修館書店?,1988?,,,,44691426030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4469142603,,,,
307,The Power and the Glory ?,,,694,2017-03-26 15:21:19 UTC,2017-04-01 05:09:10 UTC,Graham Greene?,Vintage Classics?,?,,,,00992860920,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0099286092,,,,
308,The Heart of the Matter ?,,,695,2017-03-26 15:21:20 UTC,2017-04-01 05:09:10 UTC,Graham Greene?,Vintage Classics?,?,,,,00994784200,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0099478420,,,,
309,Pricksongs & Descants ?,,,696,2017-03-26 15:21:21 UTC,2017-04-01 05:09:10 UTC,"Coover, Robert?",Grove Press?,2000?,,,,97808021366710,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780802136671,,,,
310,Slaughterhouse-Five ?,,,697,2017-03-26 15:21:22 UTC,2017-04-01 05:09:10 UTC,"Vonnegut, Kurt?",Dell?,1991?,,,,97800998002000,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780099800200,,,,
311,英語学：現代英語をより深く知るためにー現代英語の諸相と英語学述解説 ?,,,701,2017-03-26 15:21:29 UTC,2017-04-01 05:09:10 UTC,菊池清明（編）?,浪漫書房?,2008年?,,,,97849904380050,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784990438005,,,,
312,Complete Stories--Flannery O'Connor ?,,,703,2017-03-26 15:21:31 UTC,2017-04-01 05:09:10 UTC,Flannery O'Connor?,Faber & Faber?,2009?,,,,05712457810,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0571245781,,,,
313,Truman Capote: The Complete Stories ?,,,704,2017-03-26 15:21:33 UTC,2017-04-01 05:09:10 UTC,"Capote, Truman?",Penguin?,2005?,,,,97801411880890,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780141188089,,,,
314,Giovanni’s Room ?,,,705,2017-03-26 15:21:35 UTC,2017-04-01 05:09:10 UTC,"Baldwin, James?",Vintage International?,2013?,,,,97803458065670,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780345806567,,,,
315,Passing ?,,,706,2017-03-26 15:21:37 UTC,2017-04-01 05:09:10 UTC,"Larsen, Nella.?",Penguin?,2003?,,,,01424372710,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0142437271,,,,
316,Sula ?,,,706,2017-03-26 15:21:37 UTC,2017-04-01 05:09:10 UTC,"Morrison, Toni.?",Vintage?,2004?,,,,14000334380,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:1400033438,,,,
317,Ethan Frome ?,,,707,2017-03-26 15:21:39 UTC,2017-04-01 05:09:10 UTC,"Wharton, Edith.?",Penguin?,2005?,,,,01424378080,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0142437808,,,,
318,The Turn of the Screw and the Aspern Papers ?,,,708,2017-03-26 15:21:41 UTC,2017-04-01 05:09:10 UTC,Henry James?,Penguin Classics?,2003?,,,,01414399040,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0141439904,,,,
319,『結婚式のメンバー』 ?,,,712,2017-03-26 15:21:48 UTC,2017-04-01 05:09:10 UTC,カーソン・マッカラーズ?,新潮社?,2006?,,,,97841020420210,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784102042021,,,,
320,アメリカ名詩選 ?,,,713,2017-03-26 15:21:49 UTC,2017-04-01 05:09:10 UTC,亀井俊介・川本皓嗣編?,岩波文庫?,1993?,,,,40032335140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4003233514,,,,
321,The Oxford Book of American Short Stories ?,,,715,2017-03-26 15:21:53 UTC,2017-04-01 05:09:10 UTC,Joyce Carol Oates ?,Oxford University Press?,2013?,,,,97801997443980,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780199744398,,,,
322,Imitation of Life ?,,,716,2017-03-26 15:21:55 UTC,2017-04-01 05:09:11 UTC,Fannie Hurst?,Duke University Press?,2004?,,,,97808223332410,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780822333241,,,,
323,The Apartment ?,,,717,2017-03-26 15:21:57 UTC,2017-04-01 05:09:11 UTC,Billy Wilder?,Faber and Faber?,1998?,,,,97805711940940,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780571194094,,,,
324,"Frankenstein, Or the Modern Prometheus  ?",,,718,2017-03-26 15:21:58 UTC,2017-04-01 05:09:11 UTC,Mary Wollstonecraft Shelley?,Oxford University Press?,2009/5?,,,,97801995371500,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780199537150,,,,
325,The Heiress ?,,,721,2017-03-26 15:22:02 UTC,2017-04-01 05:09:11 UTC,Ruth and Augustus Goetz?,Dramatists Play Service?,1988?,,,,97808222051110,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780822205111,,,,
326,"Three Screenplays: the Trip to Bountiful, Tender Mercies and To Kill a Mockingbird ?",,,723,2017-03-26 15:22:05 UTC,2017-04-01 05:09:11 UTC,Horton Foote?,Grove Press?,1989?,,,,97808021312560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780802131256,,,,
327,Frankenstein ?,,,726,2017-03-26 15:22:09 UTC,2017-04-01 05:09:11 UTC,Mary Shelley?,Penguin ?,2003?,,,,97801414394710,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780141439471,,,,
328,Brave New World ?,,,727,2017-03-26 15:22:10 UTC,2017-04-01 05:09:11 UTC,Aldous Huxley?,Harper Perennial ?,2006?,,,,97800608505240,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780060850524,,,,
329,The Penguin Book of First World War Stories ?,,,729,2017-03-26 15:22:14 UTC,2017-04-01 05:09:11 UTC,Barbara Korte?,Penguin?,2007?,,,,97801414421500,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780141442150,,,,
330,"Discovering Fiction 2, A Reader of North American Short Stories, 2nd edition ?",,,733,2017-03-26 15:22:20 UTC,2017-04-01 05:09:11 UTC,"Judith Kay, Rosemary Gelshenen?",Cambridge?,2012?,,,,97811076221420,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9781107622142,,,,
331,"Discovering Fiction 2, A Reader of North American Short Stories, 2nd edition ?",,,734,2017-03-26 15:22:22 UTC,2017-04-01 05:09:11 UTC,"Judith Kay, Rosemary Gelshenen?",Cambridge?,2012?,,,,97811076221420,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9781107622142,,,,
332,Poirot: The ABC Murders ?,,,743,2017-03-26 15:22:36 UTC,2017-04-01 05:09:11 UTC,Agatha Christie?,Harper?,2001?,,,,97800071192950,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780007119295,,,,
333,フランケンシュタイン ?,,,744,2017-03-26 15:22:37 UTC,2017-04-01 05:09:11 UTC,メアリー・シェリー?,新潮文庫?,2014?,,,,97841021865100,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784102186510,,,,
334,グレート・ギャツビー (村上春樹翻訳ライブラリー)2006/11 ?,,,758,2017-03-26 15:23:01 UTC,2017-04-01 05:09:11 UTC,スコット・フィッツジェラルド?,中央公論新社?,2006?,,,,97841240350490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784124035049,,,,
